source_path,label,is_on_screen,sample_index,f00,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\images\WIN_20260711_19_02_10_Pro.jpg,head_right_screen_center,1,0,0.6659327149391174,1.4381557703018188,-0.05975395813584328,0.2087915986776352,0.23555724322795868,0.5726020336151123,0.5929279327392578,0.3763124346733093,0.3312118947505951,0.11085722595453262,0.3670107424259186,0.07024746388196945,-0.4057747423648834,0.08276496827602386,-0.1462378203868866,0.020325878635048866,0.04510054364800453,0.3580230176448822,-0.10760172456502914,0.030375631526112556,-0.010272836312651634,0.3580230176448822,0.10760172456502914,0.22217442095279694,-0.026765652000904083,0.07260202616453171,0.09292791038751602,0.5516200661659241,0.16803434491157532,0.3738430440425873,-0.04965788125991821,0.08313623070716858,0.16565752029418945,0.06265351176261902,0.44977569580078125,0.21648529171943665
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\images\WIN_20260711_19_02_12_Pro.jpg,head_right_screen_center,1,0,0.8698010444641113,1.7062941789627075,-0.27559930086135864,0.1981518566608429,0.26167619228363037,0.5845485925674438,0.5130397081375122,0.26576849818229675,0.3421455919742584,0.015587899833917618,0.3247135877609253,0.056326426565647125,-0.4344666302204132,0.048794154077768326,-0.1960429549217224,0.07150886952877045,0.07637707889080048,0.292329341173172,-0.16506341099739075,0.015844125300645828,-0.011042398400604725,0.292329341173172,0.16506341099739075,0.22991402447223663,-0.06352435052394867,0.08454859256744385,0.013039718382060528,0.5453190207481384,0.20202402770519257,0.3357117474079132,-0.05540311336517334,0.08217944204807281,0.1631680727005005,0.06553858518600464,0.3735077381134033,0.25236937403678894
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\images\WIN_20260711_19_02_13_Pro.jpg,head_right_screen_center,1,0,0.7914270758628845,1.643933892250061,-0.2116689383983612,0.17092856764793396,0.23930013179779053,0.40078842639923096,0.4989038407802582,0.39060285687446594,0.4148060083389282,0.06425351649522781,0.3500535488128662,0.07867391407489777,-0.5123311877250671,-0.05015387758612633,-0.09729555994272232,0.09811542183160782,0.024203140288591385,0.21238629519939423,-0.05402490869164467,-0.01755654253065586,-0.007654622662812471,0.21238629519939423,0.05402490869164467,0.20511434972286224,-0.06837157160043716,-0.09921158850193024,-0.001096166088245809,0.6254680752754211,0.10946158319711685,0.21914978325366974,-0.05106310546398163,0.08353331685066223,0.16361844539642334,0.06081968545913696,0.40020743012428284,0.17596948146820068
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,0,0.7128438353538513,1.0130195617675781,0.29629579186439514,0.19092127680778503,0.19986970722675323,0.5307427644729614,0.6057884097099304,0.4103583097457886,0.42267072200775146,0.0156948771327734,0.17392784357070923,0.018587777391076088,-0.0822829157114029,0.06826557964086533,-0.08348547667264938,0.0750456303358078,0.012312409467995167,0.19871145486831665,-0.07326219975948334,0.011873284354805946,-0.0015518094878643751,0.19871145486831665,0.07326219975948334,0.19539548456668854,-0.008948441594839096,0.030742762610316277,0.10578838735818863,0.1933051496744156,0.10784254223108292,0.2117866724729538,-0.025413736701011658,0.0863627940416336,0.18668323755264282,0.08017177879810333,0.24219341576099396,0.10207325965166092
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,1,0.7141114473342896,1.021230697631836,0.29318901896476746,0.183681458234787,0.18852853775024414,0.5284321904182434,0.6054753661155701,0.4121094346046448,0.4253672957420349,0.025250138714909554,0.17697909474372864,0.02890261448919773,-0.08818664401769638,0.06695378571748734,-0.08126164972782135,0.07704315334558487,0.013257859274744987,0.1996881067752838,-0.06536521017551422,0.011849421076476574,-0.0023486739955842495,0.1996881067752838,0.06536521017551422,0.18610499799251556,-0.004847091156989336,0.02843221090734005,0.10547535866498947,0.19983454048633575,0.10529132932424545,0.21011413633823395,-0.025741830468177795,0.08693146705627441,0.18222081661224365,0.07743048667907715,0.24393288791179657,0.11016426235437393
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,2,0.715080738067627,1.0534871816635132,0.25816020369529724,0.1657150536775589,0.1714695692062378,0.5473316311836243,0.6100686192512512,0.3634664714336395,0.3913678824901581,0.010500174015760422,0.19134493172168732,0.03021175041794777,-0.08345101773738861,0.07870012521743774,-0.1225828304886818,0.06273702532052994,0.027901414781808853,0.22220882773399353,-0.10596636682748795,0.015058869495987892,-0.0037034419365227222,0.22220882773399353,0.10596636682748795,0.16859231889247894,-0.005754515063017607,0.04733160883188248,0.11006863415241241,0.21092583239078522,0.1456717550754547,0.24618211388587952,-0.02926209568977356,0.08607222139835358,0.17844802141189575,0.07626333832740784,0.27004504203796387,0.15279458463191986
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,3,0.7248169779777527,1.0917950868606567,0.2233242243528366,0.19112516939640045,0.20911623537540436,0.5530221462249756,0.6211538314819336,0.4227539896965027,0.42968878149986267,0.015616838820278645,0.20201237499713898,0.03158218413591385,-0.0801415666937828,0.08708798885345459,-0.07377861440181732,0.06813172996044159,0.006934767123311758,0.23859727382659912,-0.056408416479825974,0.01759285107254982,-0.0023300896864384413,0.23859727382659912,0.056408416479825974,0.2001207023859024,-0.017991075292229652,0.053022123873233795,0.12115385383367538,0.219611257314682,0.11413852125406265,0.2451745718717575,-0.03321164846420288,0.08788767457008362,0.18237906694412231,0.07744456827640533,0.28910037875175476,0.10536079853773117
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,4,0.7180495262145996,1.1013741493225098,0.20818309485912323,0.1935509294271469,0.20641133189201355,0.5427427887916565,0.6257921457290649,0.4188455641269684,0.4185417592525482,0.018197135999798775,0.210684671998024,0.028041981160640717,-0.08088251203298569,0.08426745980978012,-0.0813063308596611,0.08304932713508606,0.00030378985684365034,0.2422809600830078,-0.06588324159383774,0.017753861844539642,-0.0022799905855208635,0.2422809600830078,0.06588324159383774,0.19998112320899963,-0.012860401533544064,0.04274279251694679,0.12579211592674255,0.22741232812404633,0.11709707230329514,0.2510790228843689,-0.03482683002948761,0.0871453583240509,0.18454903364181519,0.07788954675197601,0.2949521243572235,0.10934831202030182
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,5,0.6940595507621765,1.1533697843551636,0.14328709244728088,0.19427712261676788,0.22529472410678864,0.5780095458030701,0.6381080746650696,0.42562684416770935,0.437174528837204,0.012896325439214706,0.24862125515937805,0.018546806648373604,-0.09761181473731995,0.10805881023406982,-0.06859931349754333,0.060098543763160706,0.01154767069965601,0.29452475905418396,-0.058398570865392685,0.02686571702361107,-0.0012722982792183757,0.29452475905418396,0.058398570865392685,0.20978592336177826,-0.031017595902085304,0.07800953835248947,0.13810807466506958,0.26773977279663086,0.12799441814422607,0.300258606672287,-0.04121507704257965,0.08451405167579651,0.18434908986091614,0.0784684419631958,0.3566800653934479,0.08714611828327179
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,6,0.708860456943512,1.1876788139343262,0.09436538815498352,0.20223405957221985,0.22332029044628143,0.6032443046569824,0.6554403305053711,0.42528700828552246,0.4121166467666626,0.004443010780960321,0.2524695098400116,0.00625718804076314,-0.0683361291885376,0.12934231758117676,-0.08129816502332687,0.05219597741961479,0.013170380145311356,0.31869447231292725,-0.07785671204328537,0.03265499323606491,-0.0005086979363113642,0.31869447231292725,0.07785671204328537,0.21277718245983124,-0.02108621969819069,0.10324433445930481,0.1554403156042099,0.261629194021225,0.1527705043554306,0.32806679606437683,-0.04511910676956177,0.08213800191879272,0.1871541142463684,0.08010759949684143,0.38181182742118835,0.08755535632371902
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,7,0.7119982838630676,1.2650045156478882,0.020892387256026268,0.20663703978061676,0.24578112363815308,0.6188536286354065,0.6820260882377625,0.4292413294315338,0.40852591395378113,0.006956903729587793,0.2797195315361023,-0.00405871169641614,-0.09477901458740234,0.15043987333774567,-0.08111638575792313,0.06317244470119476,0.020715398713946342,0.3602295219898224,-0.08334867656230927,0.042080968618392944,0.000329228030750528,0.3602295219898224,0.08334867656230927,0.22620907425880432,-0.03914407268166542,0.11885364353656769,0.18202608823776245,0.295368492603302,0.17091524600982666,0.36974626779556274,-0.04923442006111145,0.07834991812705994,0.19235986471176147,0.07963232696056366,0.43015938997268677,0.08517509698867798
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,8,0.9280329942703247,1.5230034589767456,-0.1582334190607071,0.21854570508003235,0.26483970880508423,0.5944154262542725,0.6459009647369385,0.3813740313053131,0.3473398685455322,0.04860458895564079,0.2427423894405365,0.05133610591292381,-0.07869166880846024,0.12015818059444427,-0.13564303517341614,0.05148554965853691,0.03403415530920029,0.30221498012542725,-0.10740818083286285,0.029167484492063522,-0.006963385734707117,0.30221498012542725,0.10740818083286285,0.2416927069425583,-0.04629399627447128,0.09441540390253067,0.14590094983577728,0.2602914571762085,0.18120989203453064,0.3207341730594635,-0.058877646923065186,0.08558332920074463,0.1724599003791809,0.06964562833309174,0.36290058493614197,0.18697914481163025
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,9,1.0099818706512451,1.672982931137085,-0.2014632672071457,0.23026643693447113,0.2669723331928253,0.42985332012176514,0.5652006268501282,0.40701842308044434,0.34651294350624084,0.07075982540845871,0.2471151202917099,0.09996708482503891,-0.19900691509246826,-0.0024730346631258726,-0.12323431670665741,0.13534732162952423,0.060505494475364685,0.1828632950782776,-0.06825241446495056,-0.0006111242691986263,-0.012319374829530716,0.1828632950782776,0.06825241446495056,0.24861937761306763,-0.03670589253306389,-0.07014669477939606,0.06520062685012817,0.3326605558395386,0.12325912714004517,0.19518549740314484,-0.057195425033569336,0.09060966968536377,0.16582688689231873,0.06041473150253296,0.24958814680576324,0.22320139408111572
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,10,1.0537357330322266,1.7078474760055542,-0.22696273028850555,0.2182716727256775,0.2723374664783478,0.43787670135498047,0.5650233030319214,0.386663556098938,0.3497154116630554,0.04539024457335472,0.23686113953590393,0.09226948022842407,-0.17907840013504028,0.0014500097604468465,-0.1318105012178421,0.1271466314792633,0.03694814816117287,0.17909586429595947,-0.08106228709220886,0.00034345098538324237,-0.012162087485194206,0.17909586429595947,0.08106228709220886,0.24530456960201263,-0.05406579747796059,-0.06212330609560013,0.06502332538366318,0.310943603515625,0.1318184733390808,0.19658693671226501,-0.057614684104919434,0.09011504054069519,0.1644553244113922,0.06203705072402954,0.23831115663051605,0.22407998144626617
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,11,0.8931863903999329,1.5349323749542236,-0.15067850053310394,0.19251884520053864,0.24538959562778473,0.5857475996017456,0.634019672870636,0.3676011860370636,0.32597872614860535,0.05750472471117973,0.26429760456085205,0.05011535435914993,-0.15023957192897797,0.109883613884449,-0.15321004390716553,0.04827207699418068,0.04162244126200676,0.30810683965682983,-0.12564659118652344,0.02904197759926319,-0.0076781753450632095,0.30810683965682983,0.12564659118652344,0.21895422041416168,-0.052870750427246094,0.08574756979942322,0.1340196430683136,0.3081180155277252,0.18854103982448578,0.33274146914482117,-0.057061389088630676,0.08474844694137573,0.1759587526321411,0.06930732727050781,0.37418124079704285,0.20332539081573486
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,12,0.7838073372840881,1.3848856687545776,-0.05023691803216934,0.20614635944366455,0.24184753000736237,0.6517290472984314,0.6635271310806274,0.3973948061466217,0.3867987394332886,0.026469949632883072,0.277161568403244,0.023193413391709328,-0.13128724694252014,0.1576281189918518,-0.10790322721004486,0.011798071675002575,0.010596059262752533,0.3654992878437042,-0.09514684975147247,0.04368845373392105,-0.002502643968909979,0.3654992878437042,0.09514684975147247,0.22399695217609406,-0.03570116311311722,0.15172907710075378,0.16352714598178864,0.30755943059921265,0.1910228431224823,0.37768059968948364,-0.05368304252624512,0.08342039585113525,0.1845945119857788,0.07602426409721375,0.43478965759277344,0.13109663128852844
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,13,0.6275415420532227,1.2116451263427734,0.06556965410709381,0.20274272561073303,0.23143480718135834,0.6029191017150879,0.6707937717437744,0.4192797839641571,0.41034865379333496,0.004340312443673611,0.3175879716873169,-0.0181885939091444,-0.16250784695148468,0.13685643672943115,-0.08518578112125397,0.06787468492984772,0.008931135758757591,0.3750474154949188,-0.09518950432538986,0.04346395656466484,0.0015494095860049129,0.3750474154949188,0.09518950432538986,0.2170887589454651,-0.028692085295915604,0.1029190868139267,0.17079377174377441,0.3572138547897339,0.16120266914367676,0.38693875074386597,-0.046269744634628296,0.07609982788562775,0.1938883662223816,0.08184543251991272,0.45444440841674805,0.10337436944246292
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,14,0.6781150698661804,1.159220576286316,0.11890203505754471,0.18799318373203278,0.21553459763526917,0.5709614753723145,0.6420366764068604,0.3951021432876587,0.4132467210292816,0.0025456270668655634,0.2618495225906372,0.0017148429760709405,-0.08986334502696991,0.10649905353784561,-0.09582557529211044,0.0710752010345459,0.018144574016332626,0.3028861880302429,-0.09488241374492645,0.027886727824807167,-0.00016432581469416618,0.3028861880302429,0.09488241374492645,0.20176388323307037,-0.02754141204059124,0.07096145302057266,0.14203664660453796,0.27684569358825684,0.1432640552520752,0.3173999488353729,-0.04328319430351257,0.08125753700733185,0.18625104427337646,0.08070206642150879,0.3683485984802246,0.09754042327404022
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,15,0.6898850798606873,1.0743331909179688,0.19930508732795715,0.1826045960187912,0.2027197927236557,0.556808352470398,0.6128291487693787,0.4063115417957306,0.42267346382141113,0.007128947880119085,0.2179141342639923,0.007480895146727562,-0.057222023606300354,0.08481874316930771,-0.08550750464200974,0.0560208223760128,0.016361922025680542,0.24825434386730194,-0.08139301836490631,0.018483202904462814,-0.0006396726821549237,0.24825434386730194,0.08139301836490631,0.19266219437122345,-0.02011519856750965,0.05680833011865616,0.11282914876937866,0.22542603313922882,0.12043982744216919,0.2612566649913788,-0.035916924476623535,0.0824529230594635,0.18650317192077637,0.08002200722694397,0.3027328848838806,0.09298840165138245
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,16,0.7076321840286255,1.014029622077942,0.2568693161010742,0.1881289780139923,0.19257479906082153,0.5540804862976074,0.6011213064193726,0.41702374815940857,0.42358139157295227,0.02254731021821499,0.17796611785888672,0.006470751482993364,-0.030911758542060852,0.0776008889079094,-0.07969742268323898,0.047040779143571854,0.006557657849043608,0.21107546985149384,-0.07613851130008698,0.013810329139232635,-0.0005157022387720644,0.21107546985149384,0.07613851130008698,0.19035188853740692,-0.004445821046829224,0.054080501198768616,0.10112127661705017,0.1807466298341751,0.1112365871667862,0.22438789904117584,-0.02986183762550354,0.08292807638645172,0.18685004115104675,0.08080907166004181,0.2555670142173767,0.08616817742586136
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,17,0.696386456489563,1.1164742708206177,0.15944655239582062,0.18235841393470764,0.20430873334407806,0.5594694018363953,0.6222012639045715,0.4066968858242035,0.41856515407562256,0.007963423617184162,0.2317264825105667,0.010885505937039852,-0.05856376141309738,0.09083536267280579,-0.08736898005008698,0.06273186951875687,0.011868258938193321,0.2646302282810211,-0.08138195425271988,0.021048959344625473,-0.0009510555537417531,0.2646302282810211,0.08138195425271988,0.19333356618881226,-0.02195032313466072,0.059469424188137054,0.12220129370689392,0.23926004767417908,0.12603333592414856,0.276861310005188,-0.039784714579582214,0.08276152610778809,0.18443652987480164,0.07923470437526703,0.3225618302822113,0.0982544869184494
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,18,0.7072535753250122,1.18715500831604,0.09025859087705612,0.2074301838874817,0.23676460981369019,0.6030946969985962,0.6520859599113464,0.4351694881916046,0.4376050531864166,0.004905900452286005,0.2533252239227295,0.005497419275343418,-0.06342267245054245,0.1275903284549713,-0.06361272931098938,0.04899124801158905,0.0024355456698685884,0.31758424639701843,-0.060589149594306946,0.03232185170054436,-0.0003497058351058513,0.31758424639701843,0.060589149594306946,0.22209739685058594,-0.029334425926208496,0.10309471189975739,0.15208595991134644,0.2612017095088959,0.14256884157657623,0.32331225275993347,-0.04601205885410309,0.08249902725219727,0.18693098425865173,0.08070462942123413,0.3809155821800232,0.06911014765501022
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260709_22_17_39_Pro.mp4,head_right_screen_center,1,19,0.696199893951416,1.2298206090927124,0.060819655656814575,0.21213725209236145,0.23824068903923035,0.6113782525062561,0.6648699641227722,0.4646826982498169,0.4457777142524719,0.0096471281722188,0.2770586907863617,0.002464227145537734,-0.10691159963607788,0.13812412321567535,-0.04476979002356529,0.053491707891225815,0.01890495978295803,0.3459181487560272,-0.043414466083049774,0.03826849162578583,-0.00011032293696189299,0.3459181487560272,0.043414466083049774,0.2251889705657959,-0.026103436946868896,0.1113782748579979,0.1648699790239334,0.29698094725608826,0.1451985239982605,0.3486318588256836,-0.046892598271369934,0.08020912110805511,0.19403427839279175,0.07942238450050354,0.41518282890319824,0.04723401740193367
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260711_19_02_23_Pro.mp4,head_right_screen_center,1,0,0.6104031205177307,0.913469672203064,0.39063605666160583,0.18237218260765076,0.19432249665260315,0.44599470496177673,0.5670063495635986,0.48203980922698975,0.4664400517940521,0.023736869916319847,0.1988791972398758,0.0004412358102854341,-0.2183203399181366,0.006500522140413523,-0.025760069489479065,0.12101161479949951,0.015599744394421577,0.15565992891788483,-0.02551739104092121,0.0012928186915814877,-1.1366265425749589e-05,0.15565992891788483,0.02551739104092121,0.18834733963012695,-0.011950315907597542,-0.05400528386235237,0.06700632721185684,0.29532507061958313,0.02656761184334755,0.157737597823143,-0.0137099027633667,0.07510632276535034,0.17095935344696045,0.07497388124465942,0.20537972450256348,0.02620130591094494
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260711_19_02_23_Pro.mp4,head_right_screen_center,1,1,0.5944107174873352,0.9030045866966248,0.3843030333518982,0.1744750738143921,0.18826982378959656,0.4461154639720917,0.5671610236167908,0.46673619747161865,0.4579985737800598,0.026894589886069298,0.20608434081077576,-0.017456311732530594,-0.21426628530025482,0.006638257764279842,-0.03763261064887047,0.12104558199644089,0.008737631142139435,0.16120152175426483,-0.04723358154296875,0.0013680410338565707,0.0006569265387952328,0.16120152175426483,0.04723358154296875,0.18137244880199432,-0.013794749975204468,-0.053884536027908325,0.06716104596853256,0.29780113697052,0.03821360692381859,0.16797898709774017,-0.01445859670639038,0.07252737879753113,0.17230552434921265,0.07777482271194458,0.21272259950637817,0.05508892238140106
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260711_19_02_23_Pro.mp4,head_right_screen_center,1,2,0.6064532995223999,0.9135541319847107,0.38100844621658325,0.1782732605934143,0.18837451934814453,0.44723132252693176,0.566009521484375,0.45859789848327637,0.4502474069595337,0.027162859216332436,0.20203901827335358,-0.010047348216176033,-0.2070222944021225,0.006620420608669519,-0.04557734355330467,0.11877820640802383,0.00835049245506525,0.15814968943595886,-0.0511033833026886,0.0013375832932069898,0.0004579314263537526,0.15814968943595886,0.0511033833026886,0.18332388997077942,-0.0101012559607625,-0.052768681198358536,0.066009521484375,0.2894459366798401,0.046055663377046585,0.16620132327079773,-0.01487801969051361,0.0742366760969162,0.17215949296951294,0.07728138566017151,0.20865944027900696,0.055624689906835556
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260711_19_02_23_Pro.mp4,head_right_screen_center,1,3,0.5907954573631287,0.9144169688224792,0.3741403818130493,0.18583014607429504,0.19858574867248535,0.462536484003067,0.5630307197570801,0.4615309536457062,0.45233988761901855,0.043946072459220886,0.21500055491924286,-0.01369254570454359,-0.2176387906074524,0.012783593498170376,-0.043064575642347336,0.10049423575401306,0.009191049262881279,0.1740340143442154,-0.050595473498106,0.0027484798338264227,0.00058966368669644,0.1740340143442154,0.050595473498106,0.1922079473733902,-0.012755599804222584,-0.03746352344751358,0.06303071230649948,0.3062341809272766,0.044921908527612686,0.18123945593833923,-0.01578401029109955,0.07350251078605652,0.17107903957366943,0.07764160633087158,0.2277841567993164,0.0567571185529232
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260711_19_02_23_Pro.mp4,head_right_screen_center,1,4,0.588957667350769,0.9677742123603821,0.3397984802722931,0.19360706210136414,0.20234186947345734,0.4838804304599762,0.5842655897140503,0.4534018933773041,0.4465924799442291,0.0089647825807333,0.2433408796787262,0.0042098453268408775,-0.23923787474632263,0.03407301381230354,-0.0500028021633625,0.1003851443529129,0.006809408776462078,0.2165786772966385,-0.047687385231256485,0.008291357196867466,-0.00021050404757261276,0.2165786772966385,0.047687385231256485,0.19797447323799133,-0.008734805509448051,-0.01611955836415291,0.08426558971405029,0.3412730097770691,0.06050826609134674,0.22176656126976013,-0.019524186849594116,0.0760478675365448,0.17175114154815674,0.07477796077728271,0.27741390466690063,0.054212648421525955
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260711_19_02_23_Pro.mp4,head_right_screen_center,1,5,0.5782795548439026,1.0365439653396606,0.26877638697624207,0.2080368846654892,0.2129102647304535,0.5297942757606506,0.5867939591407776,0.45075511932373047,0.44459202885627747,0.012590769678354263,0.2837860584259033,-0.003499271348118782,-0.2414923906326294,0.05829412117600441,-0.05232642590999603,0.056999657303094864,0.006163082551211119,0.2711336612701416,-0.05425102636218071,0.016543058678507805,0.00018310436280444264,0.2711336612701416,0.05425102636218071,0.21047356724739075,-0.004873378202319145,0.029794292524456978,0.08679395169019699,0.37264642119407654,0.078334279358387,0.2765079438686371,-0.02680601179599762,0.0758899450302124,0.1739923357963562,0.07695966958999634,0.34208017587661743,0.055825699120759964
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260711_19_02_23_Pro.mp4,head_right_screen_center,1,6,0.5097235441207886,1.0837669372558594,0.17713238298892975,0.20091548562049866,0.2148590087890625,0.561761736869812,0.6103888154029846,0.42586973309516907,0.41150426864624023,0.042546335607767105,0.3602427542209625,-0.04389728605747223,-0.25885316729545593,0.08607524633407593,-0.08131299912929535,0.04862707853317261,0.014365456067025661,0.3562573194503784,-0.10545650869607925,0.031007986515760422,0.003569419961422682,0.3562573194503784,0.10545650869607925,0.20788724720478058,-0.01394351851195097,0.06176171079277992,0.11038878560066223,0.4457654058933258,0.11840925365686417,0.37153783440589905,-0.03500440716743469,0.06819933652877808,0.18038564920425415,0.0813269317150116,0.44631803035736084,0.12521028518676758
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260711_19_02_23_Pro.mp4,head_right_screen_center,1,7,0.6543676853179932,1.2869356870651245,0.05124316364526749,0.17794707417488098,0.20225505530834198,0.3485988974571228,0.41746243834495544,0.5232543349266052,0.5107429027557373,0.04571293294429779,0.3258470892906189,0.001053621293976903,-0.2510402798652649,-0.11696933209896088,0.01699860580265522,0.06886354088783264,0.01251140795648098,0.1274159848690033,0.01757809706032276,-0.038114115595817566,1.791009162843693e-05,0.1274159848690033,0.01757809706032276,0.19010107219219208,-0.024307984858751297,-0.1514011025428772,-0.08253756165504456,0.41133764386177063,0.11819804459810257,0.12862278521060944,-0.04208920896053314,0.07520340383052826,0.17378240823745728,0.07488712668418884,0.44281643629074097,0.018052225932478905
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_right_eyes_screen_center\videos\WIN_20260711_19_02_23_Pro.mp4,head_right_screen_center,1,8,0.6130032539367676,1.3096253871917725,0.0043844422325491905,0.1917179971933365,0.22802528738975525,0.2653806805610657,0.34672287106513977,0.5339212417602539,0.5223197937011719,0.07818896323442459,0.3623279333114624,-0.004746512975543737,-0.2873106002807617,-0.19394823908805847,0.028120502829551697,0.0813421905040741,0.0116014638915658,0.07779772579669952,0.025509919971227646,-0.07027286291122437,-0.00013347432832233608,0.07779772579669952,0.025509919971227646,0.20987164974212646,-0.03630729764699936,-0.23461933434009552,-0.15327714383602142,0.46244075894355774,0.19597622752189636,0.0818733274936676,-0.046466439962387085,0.07377888262271881,0.17119967937469482,0.07519307732582092,0.5562762022018433,0.03286701440811157
